entityid,secteur,code,cepage,commune,date,sucres,acidite_totale,ph,indice,acide_tartrique,potasse,azote_amm
04fc94eb-a4c5-4792-9125-f28debfff582,Maconnais,BRE,Chardonnay,Fuissé,19-août-96,845,17,7,2,8,4,77
e431933f-dc02-4916-a9ea-30acb64f4439,Maconnais,BUR,Chardonnay,Fuissé,19-août-96,886,16,1,2,84,5,5
6432cfe7-7ed6-4952-b2d3-27ba6ec5b333,Maconnais,FER,Chardonnay,Fuissé,19-août-96,1014,17,9,2,82,5,66
f3c1efe3-e975-462b-a0e5-c1fc35efe878,Maconnais,VIN,Chardonnay,Fuissé,19-août-96,993,16,9,2,84,5,87
12202af4-821e-43e2-9d74-33d498057875,Maconnais,AUF,Gamay,St.Amour,19-août-96,1079,15,3,2,88,7,5
a1c3b339-50e2-4eee-ba44-4c200eee9ce2,Maconnais,DUF,Gamay,St.Amour,19-août-96,1014,15,2,2,88,6,67
62186829-4066-4ed5-b045-92cccef0c04f,Maconnais,LEB,Gamay,St.Amour,19-août-96,1014,15,6,2,83,6,73
1a6ecc6e-543c-4a7d-9974-82de8a4ea037,Maconnais,BRE,Chardonnay,Fuissé,22-août-96,971,15,7,2,83,6,18
e15ee2de-acb3-402a-b090-44d1aada48d0,Maconnais,BUR,Chardonnay,Fuissé,22-août-96,971,12,85,2,88,7,55
137c1456-3d5a-4d1a-81de-674abce0ec58,Maconnais,FER,Chardonnay,Fuissé,22-août-96,1273,13,8,2,87,9,22
047b8aee-2f3a-482d-95dc-4a510e6a0c8e,Maconnais,VIN,Chardonnay,Fuissé,22-août-96,1122,14,1,2,88,7,95
3f84d0dc-484f-4de8-92be-23d15d4a9215,Maconnais,AUF,Gamay,St.Amour,22-août-96,1165,12,85,2,88,9,6
513d2f68-efe5-47b1-a5ec-aea5e3df5ffd,Maconnais,DUF,Gamay,St.Amour,22-août-96,1186,12,25,2,89,9,68
860bec89-86a5-4f0b-89e6-43356aff7ed5,Maconnais,LEB,Gamay,St.Amour,22-août-96,1229,12,15,2,88,10,11
747c06af-a9ec-4d94-96b9-b057e707f706,Maconnais,BRE,Chardonnay,Fuissé,26-août-96,1122,13,8,2,85,8,13
3aed315c-843a-479d-adfb-1e017c1e9c07,Maconnais,BUR,Chardonnay,Fuissé,26-août-96,1208,11,25,2,91,10,73
9920b026-bfb2-458f-be31-9365c8b42fcf,Maconnais,FER,Chardonnay,Fuissé,26-août-96,1382,12,65,2,9,10,92
69cb431f-a624-46b7-a571-b4daefb1d21b,Maconnais,VIN,Chardonnay,Fuissé,26-août-96,1316,12,5,2,91,10,92
0ac0cdc3-44c2-489d-aecd-98f8e2240363,Maconnais,AUF,Gamay,St.Amour,26-août-96,1316,11,55,2,95,11,39
a3c87a51-20ff-4fed-bebd-1a913b6b7fe0,Maconnais,DUF,Gamay,St.Amour,26-août-96,1295,11,15,2,94,11,61
c97c1c2c-fd4e-43a4-8ea4-d25a231c869e,Maconnais,LEB,Gamay,St.Amour,26-août-96,1404,10,4,2,95,13,5
d3883183-d3c1-4af6-a7b8-579907305e9d,Maconnais,BRE,Chardonnay,Fuissé,29-août-96,1229,12,35,2,85,9,95
ffff795d-09ee-46f5-b276-86d895b10e53,Maconnais,BUR,Chardonnay,Fuissé,29-août-96,1251,10,2,95,12,51,10
ee5d0b45-87e6-41c6-b30d-fd71cb2e62ab,Maconnais,FER,Chardonnay,Fuissé,29-août-96,1515,11,5,2,9,13,71
df3c4215-70c3-4ecc-ae6a-8dfc6ff1648c,Maconnais,VIN,Chardonnay,Fuissé,29-août-96,147,10,8,2,95,13,61
e520ae40-07e9-498f-8e70-348d3086832c,Maconnais,AUF,Gamay,St.Amour,29-août-96,147,9,8,2,94,15,8
8bf1365e-102c-4d7e-b79c-3893d00ed9ed,Maconnais,DUF,Gamay,St.Amour,29-août-96,1316,10,5,2,87,12,53
f59fb126-d250-4647-8343-e270eabd9351,Maconnais,LEB,Gamay,St.Amour,29-août-96,1448,10,2,2,91,14,19
390f675d-88b8-474c-b93a-4aa279ba62e0,Maconnais,BRE,Chardonnay,Fuissé,02-sept-96,1382,11,55,2,84,11,96
0492317d-609a-4bd5-b5dd-4253202098e5,Maconnais,BUR,Chardonnay,Fuissé,02-sept-96,1426,9,3,2,89,15,33
af7c9ca6-af84-4ebe-b5af-c22993e99680,Maconnais,FER,Chardonnay,Fuissé,02-sept-96,1738,10,7,2,9,16,24
1775afe8-5467-4a46-b7c8-4d9664d6a1cd,Maconnais,VIN,Chardonnay,Fuissé,02-sept-96,1626,10,1,2,9,16,9
fd6fef3f-8f9f-4073-9474-156baf522b20,Maconnais,AUF,Gamay,St.Amour,02-sept-96,167,9,8,2,97,17,4
d9456b5d-289e-4301-9578-cfe958675a6f,Maconnais,DUF,Gamay,St.Amour,02-sept-96,1581,9,2,92,17,56,8
081b3b94-2c3f-4dab-8c11-a63feac64a92,Maconnais,LEB,Gamay,St.Amour,02-sept-96,1738,9,3,2,96,18,68
19ecbca0-cee4-4d0c-b37b-5405a2ea43f6,Maconnais,BRE,Chardonnay,Fuissé,05-sept-96,1404,11,15,2,9,12,59
e39516b0-426b-4445-a778-f4e07fb0e26f,Maconnais,BUR,Chardonnay,Fuissé,05-sept-96,1581,8,5,3,18,6,8
1c4d6681-1f05-4ceb-9f56-979bcf943f09,Maconnais,FER,Chardonnay,Fuissé,05-sept-96,1828,10,1,2,95,18,9
e4bd9657-d0c9-483d-86e6-2e76da3be65a,Maconnais,VIN,Chardonnay,Fuissé,05-sept-96,1715,9,7,3,17,68,8
809e6b7c-6bac-496a-ba9d-b62484651daa,Maconnais,AUF,Gamay,St.Amour,05-sept-96,1648,9,3,5,18,31,8
15acac33-1274-4b26-847b-85cba3462a0c,Maconnais,DUF,Gamay,St.Amour,05-sept-96,1738,9,2,3,2,18,89
23bafe14-0be4-431d-87c5-de47e0110eb1,Maconnais,LEB,Gamay,St.Amour,05-sept-96,1604,8,6,3,1,18,65
8e88bbb9-dc00-438e-b2d4-a9beec6b9926,Maconnais,BRE,Chardonnay,Fuissé,09-sept-96,1626,9,7,2,97,16,76
d1b0dac6-2cdd-4c5c-8fc5-7d2350d76330,Maconnais,BUR,Chardonnay,Fuissé,09-sept-96,1626,8,4,3,1,19,35
870dd580-e474-43ac-b523-ca3fb2cdfca8,Maconnais,FER,Chardonnay,Fuissé,09-sept-96,1919,9,5,3,20,2,9
e244a12b-31b7-473c-9c34-26660e688931,Maconnais,VIN,Chardonnay,Fuissé,09-sept-96,1851,9,6,3,2,19,28
ac6517f0-9213-4d0d-9c07-70358e75c865,Maconnais,AUF,Gamay,St.Amour,09-sept-96,1805,9,4,3,3,19,2
1f114b70-6338-4c83-86aa-00aa4854a7c7,Maconnais,DUF,Gamay,St.Amour,09-sept-96,176,8,6,2,99,20,46
65524391-2b07-4e18-9a2b-a485c5376a53,Maconnais,LEB,Gamay,St.Amour,09-sept-96,1738,8,5,3,20,44,8
7bef39ad-4755-4bc0-a1a7-9c051f3e33ac,Maconnais,BRE,Chardonnay,Fuissé,12-sept-96,1693,9,2,88,18,81,9
54399b5e-7632-42cb-9cca-a607cb4a19ec,Maconnais,BUR,Chardonnay,Fuissé,12-sept-96,1715,7,85,2,99,21,84
46f8d4b4-0eee-476d-adc3-e00343c55ad9,Maconnais,FER,Chardonnay,Fuissé,12-sept-96,1988,9,7,2,92,20,49
8e6230d4-8832-423e-9f33-dcc7d263ec01,Maconnais,VIN,Chardonnay,Fuissé,12-sept-96,1942,9,1,2,98,21,34
1cf7507a-707a-49ce-9988-bdf38ca40ced,Maconnais,AUF,Gamay,St.Amour,12-sept-96,1965,9,2,97,21,83,8
f26b5e9b-dfe7-4426-a934-df6841e49858,Maconnais,DUF,Gamay,St.Amour,12-sept-96,1805,8,8,2,9,20,51
d21e5432-e09b-45d2-91b6-8b3dd2458365,Maconnais,LEB,Gamay,St.Amour,12-sept-96,1828,9,2,96,20,31,9
b4873abc-55ca-491e-8ca4-57e4b83e8e6a,Maconnais,BRE,Chardonnay,Fuissé,16-sept-96,1919,8,15,3,5,23,54
d0d63c74-d0b3-48da-a849-b2bdf0492904,Maconnais,BUR,Chardonnay,Fuissé,16-sept-96,1805,7,65,3,9,23,59
83e6df80-6e75-4497-b664-a4b922d3a1e1,Maconnais,FER,Chardonnay,Fuissé,16-sept-96,2102,8,9,3,5,23,61
660f5ad8-80c9-4815-9958-58c3e6f07e3c,Maconnais,VIN,Chardonnay,Fuissé,16-sept-96,2033,8,6,3,9,23,63
541caaf9-74ad-4c02-ae44-ed0fe56f3409,Maconnais,DUF,Gamay,St.Amour,16-sept-96,1772,8,1,3,4,21,87
f38fa001-977a-4e50-ad79-43b918669afd,Maconnais,LEB,Gamay,St.Amour,16-sept-96,1919,8,6,3,5,22,31
01bd3985-5757-4603-918f-369922751617,Maconnais,BRE,Chardonnay,Fuissé,19-sept-96,1988,7,95,2,97,25,9
1a12c224-8292-4576-a1ec-e199db744162,Maconnais,BUR,Chardonnay,Fuissé,19-sept-96,1805,6,75,3,8,26,74
c5c97555-226b-4c02-a295-40b7828f9523,Maconnais,FER,Chardonnay,Fuissé,19-sept-96,2148,9,1,2,97,23,6
3109465f-dd60-4742-ab51-a641b8a834ba,Maconnais,VIN,Chardonnay,Fuissé,19-sept-96,2148,8,35,3,4,25,72
a250c4fd-0766-4302-85d5-491f81098b1e,Maconnais,BRE,Chardonnay,Fuissé,14-août-00,1079,14,7,2,69,7,34
6f1ddd45-43d6-44e5-a7a0-5f4c9f2b15f7,Maconnais,BUR,Chardonnay,Fuissé,14-août-00,1316,10,8,2,79,12,18
15da0832-3b65-4739-85aa-a0e1179e040b,Maconnais,FER,Chardonnay,Fuissé,14-août-00,136,13,25,2,74,10,26
b42b4a40-c208-460b-9ae6-47a43a4c1141,Maconnais,VIN,Chardonnay,Fuissé,14-août-00,1251,12,95,2,78,9,66
9c6456f2-c0b6-4186-b4cf-0f2ca8bcbd11,Maconnais,AUF,Gamay,St.Amour,14-août-00,136,12,5,2,84,11,28
93aa2613-2039-4249-9148-aef3bcbcb1e7,Maconnais,DUF,Gamay,St.Amour,14-août-00,136,11,25,2,82,12,8
540eb524-48d7-4b0a-86e2-7f91328db6fa,Maconnais,LEB,Gamay,St.Amour,14-août-00,1316,11,35,2,79,11,59
568afd0b-fe57-4a2a-9ca6-b1632e6e5798,Maconnais,BRE,Chardonnay,Fuissé,17-août-00,1229,12,15,2,75,10,11
08a9dd55-356f-4609-8f82-95b763e58ad1,Maconnais,BUR,Chardonnay,Fuissé,17-août-00,136,9,5,2,85,14,31
1546885b-3908-4322-bd5f-04795d7b039b,Maconnais,FER,Chardonnay,Fuissé,17-août-00,147,11,65,2,79,12,61
631d3748-72bf-49a0-aa98-7b33f9ebb4cd,Maconnais,VIN,Chardonnay,Fuissé,17-août-00,147,11,5,2,86,13,3
f53a53e9-9f5a-4484-b3b2-745ebe6a6cd1,Maconnais,AUF,Gamay,St.Amour,17-août-00,1492,10,1,2,92,14,77
2dd759e8-e952-4a63-94ee-0fdb8db330f6,Maconnais,DUF,Gamay,St.Amour,17-août-00,1626,9,1,2,94,17,86
29749c5d-f7a3-4920-b941-dd25b1d1e164,Maconnais,LEB,Gamay,St.Amour,17-août-00,1604,8,9,2,9,18,2
6dc65511-8bec-48a7-8bd3-d6aa4c088d37,Maconnais,BRE,Chardonnay,Fuissé,21-août-00,1273,9,1,2,86,13,98
7fe9150d-e781-4885-b07b-6fbac2dd0a39,Maconnais,BUR,Chardonnay,Fuissé,21-août-00,1316,7,35,2,89,17,9
a53c7dd7-ad43-434c-b003-91bfc2d4d468,Maconnais,FER,Chardonnay,Fuissé,21-août-00,1604,8,4,2,9,19,9
de7dd548-4a91-486f-b044-8bb0d0098ff7,Maconnais,VIN,Chardonnay,Fuissé,21-août-00,1515,7,95,2,94,19,5
5327f40d-2d7b-440d-96cd-a9cf806473fd,Maconnais,AUF,Gamay,St.Amour,21-août-00,1604,7,85,3,2,20,43
837b337b-42c7-4820-b465-132e606308cb,Maconnais,DUF,Gamay,St.Amour,21-août-00,1648,7,85,3,20,99,7
049a5ee0-4412-4b54-aac1-42e6226d95d6,Maconnais,LEB,Gamay,St.Amour,21-août-00,1693,7,65,2,98,22,13
54588006-929b-4950-8f66-7181c5e48b50,Maconnais,BRE,Chardonnay,Fuissé,24-août-00,147,8,35,2,82,17,6
f3cd24d3-35ca-40f8-8048-d37243edeed2,Maconnais,BUR,Chardonnay,Fuissé,24-août-00,147,7,15,2,89,20,55
babbbfbc-c7e9-4a24-a2cb-5d05c64f6a4d,Maconnais,FER,Chardonnay,Fuissé,24-août-00,1626,8,5,2,86,19,12
c20143c1-5651-44a8-9354-18b73aa36b41,Maconnais,VIN,Chardonnay,Fuissé,24-août-00,1626,8,5,2,91,20,19
c21ff504-9f84-42c5-8153-c53fc07a9ba3,Maconnais,AUF,Gamay,St.Amour,24-août-00,1693,8,15,3,20,77,9
dd442c3d-3f2a-4739-8fe0-97c4a5ddbf03,Maconnais,DUF,Gamay,St.Amour,24-août-00,1715,7,65,2,98,22,41
73fefb81-6840-44c5-be8f-748d6af49dbb,Maconnais,LEB,Gamay,St.Amour,24-août-00,1772,7,15,2,98,24,78
4e585766-8886-4c13-9300-116acd2ba611,Maconnais,BRE,Chardonnay,Fuissé,28-août-00,1581,7,65,2,89,20,66
0e51df7d-bd29-4444-890b-08aa236f1c3b,Maconnais,BUR,Chardonnay,Fuissé,28-août-00,1693,5,95,3,28,45,8
070e6f68-db94-47fc-ba00-59f4122e2aa1,Maconnais,FER,Chardonnay,Fuissé,28-août-00,1783,7,5,2,95,25,29
a7f800b4-5db8-43b4-ba18-618079c64522,Maconnais,VIN,Chardonnay,Fuissé,28-août-00,176,7,5,2,98,24,96
e6ad13cd-4432-44da-8f65-0736b3277943,Maconnais,AUF,Gamay,St.Amour,28-août-00,1851,6,75,3,4,27,42
a4d2bc0d-7c54-487c-8c3a-8a81929aa4d9,Maconnais,DUF,Gamay,St.Amour,28-août-00,1897,7,5,3,3,26,9
14878407-2e9e-45f2-aea9-ebdb3aa3f6b5,Maconnais,LEB,Gamay,St.Amour,28-août-00,1805,6,85,3,1,26,35
c71bd315-e3b9-4afe-85b6-54f51f83f06a,Maconnais,BRE,Chardonnay,Fuissé,31-août-00,1604,6,95,2,93,23,7
fc5f38b8-07bb-4d9d-8fc0-b6bd6ba6bc6a,Maconnais,BUR,Chardonnay,Fuissé,31-août-00,167,5,6,3,2,29,82
92137a8c-d75d-494d-8dab-f2a25eed8d98,Maconnais,FER,Chardonnay,Fuissé,31-août-00,1805,6,55,3,2,27,55
66581e63-739b-44b0-8836-a547035ba9d6,Maconnais,VIN,Chardonnay,Fuissé,31-août-00,176,6,5,3,4,29,9
968f9264-b94e-4ae4-928e-6cceee78b6be,Maconnais,AUF,Gamay,St.Amour,31-août-00,1897,6,55,3,7,28,96
7a9b0029-82ae-4d93-a982-164931373bf3,Maconnais,DUF,Gamay,St.Amour,31-août-00,1874,6,55,3,1,28,61
a0d15787-7442-4a6e-85f4-0693f1b997c6,Maconnais,LEB,Gamay,St.Amour,31-août-00,1919,6,55,3,6,29,29
782e749d-a4a1-4ad7-9bb7-422ecaabf39a,Maconnais,BRE,Chardonnay,Fuissé,04-sept-00,1738,6,55,3,2,26,53
96475acd-6800-4a70-80b7-dedb41073fd3,Maconnais,BUR,Chardonnay,Fuissé,04-sept-00,176,5,7,3,6,30,87
00017778-1f77-4225-8af7-b2b680ff0450,Maconnais,FER,Chardonnay,Fuissé,04-sept-00,1965,6,15,3,6,31,95
50759dc7-8583-421d-88ab-086a47b45132,Maconnais,VIN,Chardonnay,Fuissé,04-sept-00,1919,5,95,3,11,32,25
c5a5964d-addc-4a53-a98d-f9a8a8814238,Maconnais,AUF,Gamay,St.Amour,04-sept-00,1965,5,95,3,9,33,2
53ca8a30-a72b-4a8a-83b8-0a2928e2bcf9,Maconnais,DUF,Gamay,St.Amour,04-sept-00,2057,6,25,3,3,32,91
05c1d930-06ed-40f5-a73c-e9c7536f80da,Maconnais,LEB,Gamay,St.Amour,04-sept-00,1897,6,35,3,5,29,87
477ba407-2186-417a-b94b-db4af96f0897,Maconnais,BRE,Chardonnay,Fuissé,07-sept-00,1715,6,25,3,1,27,44
09a4a946-c0c6-4d34-b101-7696f0348cf4,Maconnais,BUR,Chardonnay,Fuissé,07-sept-00,1874,5,3,3,6,35,35
0d7f122c-078b-4c2c-b934-71ee5a8c4e9d,Maconnais,FER,Chardonnay,Fuissé,07-sept-00,1919,6,45,3,5,29,75
6d10ffbf-ebe6-4da5-a259-0a8f9ffed198,Maconnais,VIN,Chardonnay,Fuissé,07-sept-00,2033,5,7,3,12,35,66
7bb7e0b0-589e-4b2f-896f-f2140309eb39,Maconnais,DUF,Gamay,St.Amour,07-sept-00,1988,6,85,3,1,29,2
01ce8f38-13ff-47e8-89fe-b320e230fb17,Maconnais,BRE,Chardonnay,Fuissé,20-août-01,1036,14,8,2,67,7,9
c6f47d6f-fee5-4fa4-ac63-2f947cd3bc5b,Maconnais,BUR,Chardonnay,Fuissé,20-août-01,1122,12,75,2,69,8,8
93c19404-c19a-47fa-958b-6e04bb53689f,Maconnais,FER,Chardonnay,Fuissé,20-août-01,1143,14,2,2,71,8,4
37074260-ba19-459a-9f01-75d170d31022,Maconnais,VIN,Chardonnay,Fuissé,20-août-01,110,13,5,2,72,8,14
2ed4cdbb-07d7-4076-aff6-3fc78d2fc953,Maconnais,AUF,Gamay,St.Amour,20-août-01,110,12,55,2,73,8,76
bc9e8958-5458-4314-9cd1-9294a75e869f,Maconnais,DUF,Gamay,St.Amour,20-août-01,110,11,95,2,74,9,2
39e8990e-243f-4cfc-8b7b-a3cdbbd9d15f,Maconnais,LEB,Gamay,St.Amour,20-août-01,1165,12,25,2,7,9,51
fd944875-1ff5-44d2-ae2d-ed6f43384483,Maconnais,BRE,Chardonnay,Fuissé,23-août-01,1316,13,25,2,74,9,93
4acd26d9-5712-4450-80ad-5e015fae5bd5,Maconnais,BUR,Chardonnay,Fuissé,23-août-01,1295,11,55,2,74,11,21
86e08d29-e58c-4d58-963a-d9bf15db4b14,Maconnais,FER,Chardonnay,Fuissé,23-août-01,1404,12,65,2,73,11,9
dcb4c267-717a-4124-823d-7794addd101f,Maconnais,VIN,Chardonnay,Fuissé,23-août-01,1295,12,55,2,76,10,31
5d5b4bd2-9f8a-49f4-ae0c-d2fd95d65349,Maconnais,AUF,Gamay,St.Amour,23-août-01,1251,11,95,2,79,10,46
6862b07f-70cc-43ba-9b29-07c652d7c8d8,Maconnais,DUF,Gamay,St.Amour,23-août-01,1295,12,5,2,77,10,74
576aa023-1b2c-4c04-80b9-929f12db1d9f,Maconnais,LEB,Gamay,St.Amour,23-août-01,1338,11,55,2,81,11,58
263e146e-a29f-4ed8-921c-924e9f72f735,Maconnais,BRE,Chardonnay,Fuissé,27-août-01,1316,11,45,2,84,11,49
fb94f44b-8498-485d-b0af-90c38469245c,Maconnais,BUR,Chardonnay,Fuissé,27-août-01,167,8,35,2,85,20,10
b333f68f-71d4-4fdf-9ccc-59206108ba18,Maconnais,FER,Chardonnay,Fuissé,27-août-01,167,9,8,2,87,17,4
ab431a06-4d6a-42ea-9ea5-37e71f3e7d86,Maconnais,VIN,Chardonnay,Fuissé,27-août-01,1515,9,2,2,91,16,46
f85e8986-8f28-4d8a-bd4a-9d740ee0ee5e,Maconnais,AUF,Gamay,St.Amour,27-août-01,1448,10,2,2,86,14,19
27e92f31-4557-4df4-9455-82513d112ed5,Maconnais,DUF,Gamay,St.Amour,27-août-01,1537,9,6,2,88,16,1
e7a4004a-0254-4c9a-8627-38bd3feed28c,Maconnais,LEB,Gamay,St.Amour,27-août-01,1581,10,1,2,85,15,65
23bc962d-14e0-4f39-908c-2f6ce63e249b,Maconnais,BRE,Chardonnay,Fuissé,30-août-01,136,9,2,2,87,14,78
59347cf4-f26a-4349-b739-3bdf89d22920,Maconnais,BUR,Chardonnay,Fuissé,30-août-01,1693,7,15,2,88,23,67
88a43a17-20cb-49df-be44-901264eb0508,Maconnais,FER,Chardonnay,Fuissé,30-août-01,1693,8,5,2,86,19,91
035eb221-54e3-46fe-8e18-3654b765acaf,Maconnais,VIN,Chardonnay,Fuissé,30-août-01,1581,8,35,2,88,18,93
8e93991d-f4cb-4902-b342-480932c2ee3d,Maconnais,AUF,Gamay,St.Amour,30-août-01,147,9,2,88,16,33,9
2447c31c-b885-43e1-a48e-0eda3591dd69,Maconnais,DUF,Gamay,St.Amour,30-août-01,1604,8,6,2,85,18,65
779522fa-7771-4811-8a3a-65a386adb0bc,Maconnais,LEB,Gamay,St.Amour,30-août-01,1581,8,9,2,88,17,76
15b166b7-e875-4adb-9d7d-db8fd98832a2,Maconnais,BRE,Chardonnay,Fuissé,03-sept-01,1492,8,8,2,88,16,95
fcce7f05-364b-42fa-878c-4e98529e1920,Maconnais,BUR,Chardonnay,Fuissé,03-sept-01,1738,7,25,2,89,23,97
8ba84555-7224-44a6-ae9a-91313a3c2dd0,Maconnais,FER,Chardonnay,Fuissé,03-sept-01,1783,8,5,2,89,20,97
84e0cab4-3cae-4c11-b29b-8e589b404d51,Maconnais,VIN,Chardonnay,Fuissé,03-sept-01,1693,8,25,2,9,20,52
2e95bf45-7a6e-4e78-aac6-fc49de15ecb8,Maconnais,AUF,Gamay,St.Amour,03-sept-01,1604,8,15,2,89,19,68
61e1d39b-73c1-43cd-a8b0-576284a7eb75,Maconnais,DUF,Gamay,St.Amour,03-sept-01,1648,8,15,2,87,20,22
9c1530ba-00ac-436f-b321-5a7faf1ede59,Maconnais,LEB,Gamay,St.Amour,03-sept-01,1715,8,15,2,9,21,4
34971c93-43ba-49f2-a595-1480ce0c357d,Maconnais,BRE,Chardonnay,Fuissé,06-sept-01,147,9,2,89,16,33,8
d9a3e7ee-27c9-4706-8238-9c6a25c66365,Maconnais,BUR,Chardonnay,Fuissé,06-sept-01,1942,6,95,2,91,27,94
ac98f2bc-549d-45e7-b695-3dacfe4051c7,Maconnais,FER,Chardonnay,Fuissé,06-sept-01,1988,7,55,2,91,26,33
becb1cbd-6900-43d4-8810-4a99f85252cc,Maconnais,VIN,Chardonnay,Fuissé,06-sept-01,1715,8,5,2,91,21,3
62d35aca-beed-4838-8ca5-1bb06612d790,Maconnais,AUF,Gamay,St.Amour,06-sept-01,1604,8,25,2,88,19,44
a2bd2f7e-36fa-49de-8c72-01858c12828f,Maconnais,DUF,Gamay,St.Amour,06-sept-01,1874,7,25,2,95,25,84
156e7263-c14f-447d-b894-5b7a8e1e82f9,Maconnais,LEB,Gamay,St.Amour,06-sept-01,1738,7,95,2,9,21,86
600ed4ef-848f-43df-b6ad-06e6f8e8f31f,Maconnais,BRE,Chardonnay,Fuissé,10-sept-01,1693,8,4,2,93,20,15
31798696-2819-4c45-9a1f-c455aecc07f1,Maconnais,BUR,Chardonnay,Fuissé,10-sept-01,1988,6,55,2,93,30,35
b53af865-89a9-416c-b121-d99bbfe678a9,Maconnais,FER,Chardonnay,Fuissé,10-sept-01,2011,8,5,2,92,24,98
1ec22d5c-a176-40cd-94d1-68ca3fb8520b,Maconnais,VIN,Chardonnay,Fuissé,10-sept-01,1874,7,75,2,94,24,18
b63edfdf-3b05-4619-9be4-79786b768312,Maconnais,AUF,Gamay,St.Amour,10-sept-01,1828,7,65,2,89,23,89
4b712c64-4e62-4579-abbb-9e34c2cd28b4,Maconnais,LEB,Gamay,St.Amour,10-sept-01,1874,8,5,2,89,23,27
145e7f8a-f2fa-41f5-b1d4-51bba7452a5b,Maconnais,BRE,Chardonnay,Fuissé,19-août-02,1295,15,2,75,8,63,10
fe97f05e-8ba5-4e8b-82a2-e5afa9aef0d4,Maconnais,BUR,Chardonnay,Fuissé,19-août-02,136,13,9,2,81,9,78
c36bbf01-01e3-41aa-8c28-1d25c321dd48,Maconnais,FER,Chardonnay,Fuissé,19-août-02,136,14,9,2,77,9,12
1d2e029d-f57a-405e-bb75-b7f282e4d9a0,Maconnais,VIN,Chardonnay,Fuissé,19-août-02,1251,14,9,2,78,8,39
af50de03-bde1-4a9d-862d-4f5d57505ace,Maconnais,AUF,Gamay,St.Amour,19-août-02,136,13,6,2,79,10,10
86b4f159-1db4-4ed0-94fd-dafb66aecbea,Maconnais,DUF,Gamay,St.Amour,19-août-02,1295,12,85,2,77,10,7
c2b51753-554e-4f70-943d-56590b44d0f3,Maconnais,LEB,Gamay,St.Amour,19-août-02,1186,12,75,2,73,9,3
293c6429-b6f3-4422-aab1-b3fa2c4b62ae,Maconnais,BRE,Chardonnay,Fuissé,22-août-02,1316,12,65,2,84,10,4
e9f1fb1f-48f7-486c-a146-286be85b7264,Maconnais,BUR,Chardonnay,Fuissé,22-août-02,1382,11,55,2,88,11,96
d353052a-4a91-45a8-892a-348228bccba3,Maconnais,FER,Chardonnay,Fuissé,22-août-02,1537,12,25,2,82,12,54
85f3c47a-7018-4422-be3d-e496a481c3dc,Maconnais,VIN,Chardonnay,Fuissé,22-août-02,1382,13,5,2,86,10,59
8441f8d8-6cd8-434d-9bf6-a12880f21e1d,Maconnais,AUF,Gamay,St.Amour,22-août-02,1537,11,45,2,89,13,42
3f91be38-484c-4877-9468-40871de663bd,Maconnais,DUF,Gamay,St.Amour,22-août-02,1338,11,15,2,8,12,8
eb00dea2-e555-4da9-a126-12ae2917ee72,Maconnais,LEB,Gamay,St.Amour,22-août-02,1295,11,95,2,77,10,83
3eed8512-4de4-4eba-a5d6-2f5f0fcfec2b,Maconnais,BRE,Chardonnay,Fuissé,26-août-02,147,10,4,2,89,14,13
1a22258a-3f73-43cd-8372-dba90c1ac38c,Maconnais,BUR,Chardonnay,Fuissé,26-août-02,1581,9,4,2,92,16,81
eb11a134-7880-4c1e-a60f-f365c3756cab,Maconnais,FER,Chardonnay,Fuissé,26-août-02,167,9,9,2,86,16,86
88819b22-4f1d-4e50-bb75-d7c60b7a1367,Maconnais,VIN,Chardonnay,Fuissé,26-août-02,1515,9,7,2,92,15,61
9c8e3787-f551-4875-8af7-57410950549c,Maconnais,AUF,Gamay,St.Amour,26-août-02,1581,10,2,92,15,81,9
460243f7-4820-4831-8018-023bf98f7de2,Maconnais,DUF,Gamay,St.Amour,26-août-02,1404,9,7,2,88,14,47
9b31dd64-e69f-442b-a7e2-344a2c169103,Maconnais,LEB,Gamay,St.Amour,26-août-02,1448,9,7,2,85,14,92
feca901a-9915-42b0-a925-588244b193bb,Maconnais,BRE,Chardonnay,Fuissé,29-août-02,1581,10,2,91,15,81,9
0dbaf677-2641-4c78-950f-b23e12a89267,Maconnais,BUR,Chardonnay,Fuissé,29-août-02,1648,9,2,2,9,17,91
cef39d28-322b-4f33-b187-92ca19dc1f43,Maconnais,FER,Chardonnay,Fuissé,29-août-02,1715,9,95,2,87,17,23
bbcae826-d1ed-415e-9a68-e670c7b74190,Maconnais,VIN,Chardonnay,Fuissé,29-août-02,167,9,7,2,9,17,21
e6b829e1-cd0d-4a05-9e9d-e0b5017bd18a,Maconnais,AUF,Gamay,St.Amour,29-août-02,1648,9,6,2,86,17,16
74ecc433-6fb1-4af6-a380-b5cc7de5d1f6,Maconnais,DUF,Gamay,St.Amour,29-août-02,1537,8,5,2,81,18,8
a94eb3ae-dc1e-4537-9e07-ecc2416eda13,Maconnais,LEB,Gamay,St.Amour,29-août-02,1426,9,4,2,83,15,17
6ca0600c-9df7-4f18-a65d-1ee6139195cb,Maconnais,BRE,Chardonnay,Fuissé,02-sept-02,176,8,7,2,92,20,22
a8f146af-f661-46bc-8b23-b249ae3e7a2e,Maconnais,BUR,Chardonnay,Fuissé,02-sept-02,1738,8,25,2,93,21,6
